Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
18:02:17.930,91,101.0,1111.0,10.0,34.0,11.74,83.5,10.0,14.1,14.5
18:02:18.020,91,101.0,1111.0,10.0,34.0,13.58,83.5,10.0,14.1,14.5
18:02:18.110,91,101.0,1111.0,10.0,34.0,13.58,83.5,10.0,14.1,14.5
18:02:18.199,91,101.0,1111.0,10.0,34.0,13.58,83.5,10.0,14.1,14.5
18:02:18.290,91,101.0,1111.0,10.0,34.0,13.58,83.5,10.0,21.6,14.5
18:02:18.380,91,101.0,1111.0,10.0,34.0,13.58,83.5,10.0,21.6,21.6
18:02:18.469,91,101.0,1111.0,10.0,34.0,13.58,83.5,10.0,21.6,21.6
18:02:18.559,91,103.0,1111.0,10.0,34.0,13.58,83.5,10.0,21.6,21.6
18:02:18.649,91,103.0,1059.0,10.0,34.0,13.58,83.5,10.0,21.6,21.6
18:02:18.739,91,103.0,1059.0,9.0,34.0,13.58,83.5,10.0,21.6,21.6
18:02:18.830,91,103.0,1059.0,9.0,35.0,13.58,83.5,10.0,21.6,21.6
18:02:18.920,91,103.0,1059.0,9.0,35.0,10.41,83.5,10.0,21.6,21.6
18:02:19.039,91,103.0,1059.0,9.0,35.0,10.41,83.5,10.0,21.6,21.6
18:02:19.188,91,103.0,1059.0,9.0,35.0,10.41,83.5,10.0,21.6,21.6
18:02:19.280,91,103.0,1059.0,9.0,35.0,10.41,83.5,10.0,21.6,21.6
18:02:19.400,91,103.0,1059.0,9.0,35.0,10.41,83.5,10.0,21.6,21.2
18:02:19.548,91,103.0,1059.0,9.0,35.0,10.41,83.5,10.0,21.6,21.2
18:02:19.640,91,104.0,1059.0,9.0,35.0,10.41,83.5,10.0,21.6,21.2
18:02:19.731,91,104.0,1108.0,9.0,35.0,10.41,83.5,10.0,21.6,21.2
18:02:19.820,91,104.0,1108.0,10.0,35.0,10.41,83.5,10.0,21.6,21.2
18:02:19.910,91,104.0,1108.0,10.0,34.0,10.41,83.5,10.0,21.6,21.2
18:02:19.999,91,104.0,1108.0,10.0,34.0,9.47,83.5,10.0,21.6,21.2
18:02:20.089,91,104.0,1108.0,10.0,34.0,9.47,83.5,10.0,21.6,21.2
18:02:20.209,91,104.0,1108.0,10.0,34.0,9.47,83.5,10.0,21.6,21.2
18:02:20.359,91,104.0,1108.0,10.0,34.0,9.47,83.5,10.0,21.6,21.2
18:02:20.480,91,104.0,1108.0,10.0,34.0,9.47,83.5,10.0,21.6,21.2
18:02:20.628,91,104.0,1108.0,10.0,34.0,9.47,83.5,10.0,21.6,21.2
18:02:20.809,91,104.0,1108.0,10.0,34.0,9.47,83.5,10.0,21.6,21.2
18:02:21.049,91,104.0,1110.0,10.0,34.0,9.47,83.5,10.0,21.6,21.2
18:02:21.140,91,104.0,1110.0,10.0,34.0,9.47,83.5,10.0,21.6,21.2
18:02:21.230,91,104.0,1110.0,10.0,33.0,9.47,83.5,10.0,21.6,21.2
18:02:21.379,91,104.0,1110.0,10.0,33.0,9.05,83.5,10.0,21.6,21.2
18:02:21.528,91,104.0,1110.0,10.0,33.0,9.05,83.5,10.0,21.6,21.2
18:02:21.619,91,104.0,1110.0,10.0,33.0,9.05,83.5,10.0,21.6,21.2
18:02:21.738,91,104.0,1110.0,10.0,33.0,9.05,83.5,10.0,20.8,21.2
18:02:21.830,91,104.0,1110.0,10.0,33.0,9.05,83.5,10.0,20.8,20.4
18:02:21.919,91,104.0,1110.0,10.0,33.0,9.05,83.5,10.0,20.8,20.4
18:02:22.009,91,104.0,1110.0,10.0,33.0,9.05,83.5,10.0,20.8,20.4
18:02:22.099,91,104.0,1087.0,10.0,33.0,9.05,83.5,10.0,20.8,20.4
18:02:22.190,91,104.0,1087.0,9.0,33.0,9.05,83.5,10.0,20.8,20.4
18:02:22.308,91,104.0,1087.0,9.0,33.0,9.05,83.5,10.0,20.8,20.4
18:02:22.458,91,104.0,1087.0,9.0,33.0,8.8,83.5,10.0,20.8,20.4
18:02:22.550,91,104.0,1087.0,9.0,33.0,8.8,83.5,10.0,20.8,20.4
18:02:22.640,91,104.0,1087.0,9.0,33.0,8.8,83.5,10.0,20.8,20.4
18:02:22.730,91,104.0,1087.0,9.0,33.0,8.8,83.5,10.0,14.1,20.4
18:02:22.820,91,104.0,1087.0,9.0,33.0,8.8,83.5,10.0,14.1,14.5
18:02:22.910,91,104.0,1087.0,9.0,33.0,8.8,83.5,10.0,14.1,14.5
18:02:23.000,91,103.0,1087.0,9.0,33.0,8.8,83.5,10.0,14.1,14.5
18:02:23.089,91,103.0,943.0,9.0,33.0,8.8,83.5,10.0,14.1,14.5
18:02:23.180,91,103.0,943.0,8.0,33.0,8.8,83.5,10.0,14.1,14.5
18:02:23.270,91,103.0,943.0,8.0,33.0,8.8,83.5,10.0,14.1,14.5
18:02:23.359,91,103.0,943.0,8.0,33.0,8.36,83.5,10.0,14.1,14.5
18:02:23.479,91,103.0,943.0,8.0,33.0,8.36,83.5,10.0,14.1,14.5
18:02:23.600,91,103.0,943.0,8.0,33.0,8.36,83.5,10.0,14.1,14.5
18:02:23.690,91,103.0,943.0,8.0,33.0,8.36,83.5,10.0,20.0,14.5
18:02:23.780,91,103.0,943.0,8.0,33.0,8.36,83.5,10.0,20.0,20.0
18:02:23.870,91,103.0,943.0,8.0,33.0,8.36,83.5,10.0,20.0,20.0
18:02:23.959,91,102.0,943.0,8.0,33.0,8.36,83.5,10.0,20.0,20.0
18:02:24.050,91,102.0,926.0,8.0,33.0,8.36,83.5,10.0,20.0,20.0
18:02:24.139,91,102.0,926.0,8.0,33.0,8.36,83.5,10.0,20.0,20.0
18:02:24.230,91,102.0,926.0,8.0,33.0,8.36,83.5,10.0,20.0,20.0
18:02:24.320,91,102.0,926.0,8.0,33.0,8.66,83.5,10.0,20.0,20.0
18:02:24.410,91,102.0,926.0,8.0,33.0,8.66,83.5,10.0,20.0,20.0
18:02:24.500,91,102.0,926.0,8.0,33.0,8.66,83.5,10.0,20.0,20.0
18:02:24.590,91,102.0,926.0,8.0,33.0,8.66,83.5,10.0,22.4,20.0
18:02:24.680,91,102.0,926.0,8.0,33.0,8.66,83.5,10.0,22.4,23.1
18:02:24.769,91,102.0,926.0,8.0,33.0,8.66,83.5,10.0,22.4,23.1
18:02:24.859,91,102.0,926.0,8.0,33.0,8.66,83.5,10.0,22.4,23.1
18:02:24.950,91,102.0,1019.0,8.0,33.0,8.66,83.5,10.0,22.4,23.1
18:02:25.040,91,102.0,1019.0,9.0,33.0,8.66,83.5,10.0,22.4,23.1
18:02:25.130,91,102.0,1019.0,9.0,32.0,8.66,83.5,10.0,22.4,23.1
18:02:25.220,91,102.0,1019.0,9.0,32.0,8.74,83.5,10.0,22.4,23.1
18:02:25.310,91,102.0,1019.0,9.0,32.0,8.74,83.5,10.0,22.4,23.1
18:02:25.400,91,102.0,1019.0,9.0,32.0,8.74,83.5,10.0,22.4,23.1
18:02:25.489,91,102.0,1019.0,9.0,32.0,8.74,83.5,10.0,23.9,23.1
18:02:25.580,91,102.0,1019.0,9.0,32.0,8.74,83.5,10.0,23.9,23.9
18:02:25.670,91,102.0,1019.0,9.0,32.0,8.74,83.5,10.0,23.9,23.9
18:02:25.760,91,101.0,1019.0,9.0,32.0,8.74,83.5,10.0,23.9,23.9
18:02:25.850,91,101.0,1170.0,9.0,32.0,8.74,83.5,10.0,23.9,23.9
18:02:25.939,91,101.0,1170.0,10.0,32.0,8.74,83.5,10.0,23.9,23.9
18:02:26.030,91,101.0,1170.0,10.0,33.0,8.74,83.5,10.0,23.9,23.9
18:02:26.120,91,101.0,1170.0,10.0,33.0,10.66,83.5,10.0,23.9,23.9
18:02:26.209,91,101.0,1170.0,10.0,33.0,10.66,83.5,10.0,23.9,23.9
18:02:26.300,91,101.0,1170.0,10.0,33.0,10.66,83.5,10.0,23.9,23.9
18:02:26.389,91,101.0,1170.0,10.0,33.0,10.66,83.5,10.0,26.3,23.9
18:02:26.510,91,101.0,1170.0,10.0,33.0,10.66,83.5,10.0,26.3,26.3
18:02:26.628,91,101.0,1170.0,10.0,33.0,10.66,83.5,10.0,26.3,26.3
18:02:26.808,91,101.0,1170.0,10.0,33.0,10.66,83.5,10.0,26.3,26.3
18:02:26.900,91,101.0,1387.0,10.0,33.0,10.66,83.5,10.0,26.3,26.3
18:02:26.989,91,101.0,1387.0,12.0,33.0,10.66,83.5,10.0,26.3,26.3
18:02:27.080,91,101.0,1387.0,12.0,35.0,10.66,83.5,10.0,26.3,26.3
18:02:27.258,91,101.0,1387.0,12.0,35.0,12.02,83.5,10.0,26.3,26.3
18:02:27.350,91,101.0,1387.0,12.0,35.0,12.02,83.5,10.0,26.3,26.3
18:02:27.440,91,101.0,1387.0,12.0,35.0,12.02,83.5,10.0,26.3,26.3
18:02:27.530,91,101.0,1387.0,12.0,35.0,12.02,83.5,10.0,22.7,26.3
18:02:27.620,91,101.0,1387.0,12.0,35.0,12.02,83.5,10.0,22.7,22.7
18:02:27.710,91,101.0,1387.0,12.0,35.0,12.02,83.5,10.0,22.7,22.7
18:02:27.829,91,103.0,1387.0,12.0,35.0,12.02,83.5,10.0,22.7,22.7
18:02:28.009,91,103.0,1465.0,12.0,35.0,12.02,83.5,10.0,22.7,22.7
18:02:28.158,91,103.0,1465.0,13.0,35.0,12.02,83.5,10.0,22.7,22.7
18:02:28.280,91,103.0,1465.0,13.0,35.0,12.02,83.5,10.0,22.7,22.7
18:02:28.428,91,103.0,1465.0,13.0,35.0,12.13,83.5,10.0,22.7,22.7
18:02:28.520,91,103.0,1465.0,13.0,35.0,12.13,83.5,10.0,22.7,22.7
18:02:28.699,91,103.0,1465.0,13.0,35.0,12.13,83.5,10.0,22.7,22.7
18:02:28.789,91,103.0,1465.0,13.0,35.0,12.13,83.5,10.0,23.9,22.7
18:02:28.880,91,103.0,1465.0,13.0,35.0,12.13,83.5,10.0,23.9,23.9
18:02:28.970,91,103.0,1465.0,13.0,35.0,12.13,83.5,10.0,23.9,23.9
18:02:29.060,91,101.0,1465.0,13.0,35.0,12.13,83.5,10.0,23.9,23.9
18:02:29.150,91,101.0,1492.0,13.0,35.0,12.13,83.5,10.0,23.9,23.9
18:02:29.270,91,101.0,1492.0,13.0,35.0,12.13,83.5,10.0,23.9,23.9
18:02:29.418,91,101.0,1492.0,13.0,35.0,12.13,83.5,10.0,23.9,23.9
18:02:29.510,91,101.0,1492.0,13.0,35.0,12.61,83.5,10.0,23.9,23.9
18:02:29.599,91,101.0,1492.0,13.0,35.0,12.61,83.5,10.0,23.9,23.9
18:02:29.689,91,101.0,1492.0,13.0,35.0,12.61,83.5,10.0,23.9,23.9
18:02:29.780,91,101.0,1492.0,13.0,35.0,12.61,83.5,10.0,25.1,23.9
18:02:29.900,91,101.0,1492.0,13.0,35.0,12.61,83.5,10.0,25.1,25.1
18:02:30.048,91,101.0,1492.0,13.0,35.0,12.61,83.5,10.0,25.1,25.1
18:02:30.140,91,104.0,1492.0,13.0,35.0,12.61,83.5,10.0,25.1,25.1
18:02:30.230,91,104.0,1547.0,13.0,35.0,12.61,83.5,10.0,25.1,25.1
18:02:30.320,91,104.0,1547.0,14.0,35.0,12.61,83.5,10.0,25.1,25.1
18:02:30.409,91,104.0,1547.0,14.0,36.0,12.61,83.5,10.0,25.1,25.1
18:02:30.500,91,104.0,1547.0,14.0,36.0,12.94,83.5,10.0,25.1,25.1
18:02:30.590,91,104.0,1547.0,14.0,36.0,12.94,83.5,10.0,25.1,25.1
18:02:30.680,91,104.0,1547.0,14.0,36.0,12.94,83.5,10.0,25.1,25.1
18:02:30.770,91,104.0,1547.0,14.0,36.0,12.94,83.5,10.0,23.5,25.1
18:02:30.889,91,104.0,1547.0,14.0,36.0,12.94,83.5,10.0,23.5,22.4
18:02:31.040,91,104.0,1547.0,14.0,36.0,12.94,83.5,10.0,23.5,22.4
18:02:31.130,91,105.0,1547.0,14.0,36.0,12.94,83.5,10.0,23.5,22.4
18:02:31.220,91,105.0,1526.0,14.0,36.0,12.94,83.5,10.0,23.5,22.4
18:02:31.309,91,105.0,1526.0,14.0,36.0,12.94,83.5,10.0,23.5,22.4
18:02:31.399,91,105.0,1526.0,14.0,36.0,12.94,83.5,10.0,23.5,22.4
18:02:31.490,91,105.0,1526.0,14.0,36.0,12.52,83.5,10.0,23.5,22.4
18:02:31.580,91,105.0,1526.0,14.0,36.0,12.52,83.5,10.0,23.5,22.4
18:02:31.728,91,105.0,1526.0,14.0,36.0,12.52,83.5,10.0,23.5,22.4
18:02:31.878,91,105.0,1526.0,14.0,36.0,12.52,83.5,10.0,22.0,22.4
18:02:31.971,91,105.0,1526.0,14.0,36.0,12.52,83.5,10.0,22.0,22.0
18:02:32.060,91,105.0,1526.0,14.0,36.0,12.52,83.5,10.0,22.0,22.0
18:02:32.150,91,101.0,1526.0,14.0,36.0,12.52,83.5,10.0,22.0,22.0
18:02:32.240,91,101.0,1480.0,14.0,36.0,12.52,83.5,10.0,22.0,22.0
18:02:32.360,91,101.0,1480.0,13.0,36.0,12.52,83.5,10.0,22.0,22.0
18:02:32.539,91,101.0,1480.0,13.0,35.0,12.52,83.5,10.0,22.0,22.0
18:02:32.749,91,101.0,1480.0,13.0,35.0,12.19,83.5,10.0,22.0,22.0
18:02:32.840,91,101.0,1480.0,13.0,35.0,12.19,83.5,10.0,22.0,22.0
18:02:32.930,91,101.0,1480.0,13.0,35.0,12.19,83.5,10.0,22.0,22.0
18:02:33.020,91,101.0,1480.0,13.0,35.0,12.19,83.5,10.0,22.4,22.0
18:02:33.109,91,101.0,1480.0,13.0,35.0,12.19,83.5,10.0,22.4,22.4
18:02:33.199,91,101.0,1480.0,13.0,35.0,12.19,83.5,10.0,22.4,22.4
18:02:33.408,91,99.0,1480.0,13.0,35.0,12.19,83.5,10.0,22.4,22.4
18:02:33.559,91,99.0,1433.0,13.0,35.0,12.19,83.5,10.0,22.4,22.4
18:02:33.768,91,99.0,1433.0,12.0,35.0,12.19,83.5,10.0,22.4,22.4
18:02:33.949,91,99.0,1433.0,12.0,35.0,12.19,83.5,10.0,22.4,22.4
18:02:34.099,91,99.0,1433.0,12.0,35.0,11.47,83.5,10.0,22.4,22.4
18:02:34.190,91,99.0,1433.0,12.0,35.0,11.47,83.5,10.0,22.4,22.4
18:02:34.280,91,99.0,1433.0,12.0,35.0,11.47,83.5,10.0,22.4,22.4
18:02:34.370,91,99.0,1433.0,12.0,35.0,11.47,83.5,10.0,22.4,22.4
18:02:34.460,91,99.0,1433.0,12.0,35.0,11.47,83.5,10.0,22.4,22.0
18:02:34.550,91,99.0,1433.0,12.0,35.0,11.47,83.5,10.0,22.4,22.0
18:02:34.640,91,99.0,1433.0,12.0,35.0,11.47,83.5,10.0,22.4,22.0
18:02:34.730,91,99.0,1397.0,12.0,35.0,11.47,83.5,10.0,22.4,22.0
18:02:34.849,91,99.0,1397.0,12.0,35.0,11.47,83.5,10.0,22.4,22.0
18:02:34.999,91,99.0,1397.0,12.0,35.0,11.47,83.5,10.0,22.4,22.0
18:02:35.090,91,99.0,1397.0,12.0,35.0,11.41,83.5,10.0,22.4,22.0
18:02:35.180,91,99.0,1397.0,12.0,35.0,11.41,83.5,10.0,22.4,22.0
18:02:35.298,91,99.0,1397.0,12.0,35.0,11.41,83.5,10.0,22.4,22.0
18:02:35.449,91,99.0,1397.0,12.0,35.0,11.41,83.5,10.0,22.7,22.0
18:02:35.540,91,99.0,1397.0,12.0,35.0,11.41,83.5,10.0,22.7,23.5
18:02:35.629,91,99.0,1397.0,12.0,35.0,11.41,83.5,10.0,22.7,23.5
18:02:35.778,91,99.0,1397.0,12.0,35.0,11.41,83.5,10.0,22.7,23.5
18:02:35.870,91,99.0,1404.0,12.0,35.0,11.41,83.5,10.0,22.7,23.5
18:02:35.960,91,99.0,1404.0,12.0,35.0,11.41,83.5,10.0,22.7,23.5
18:02:36.050,91,99.0,1404.0,12.0,35.0,11.41,83.5,10.0,22.7,23.5
18:02:36.140,91,99.0,1404.0,12.0,35.0,12.08,83.5,10.0,22.7,23.5
18:02:36.230,91,99.0,1404.0,12.0,35.0,12.08,83.5,10.0,22.7,23.5
18:02:36.320,91,99.0,1404.0,12.0,35.0,12.08,83.5,10.0,22.7,23.5
18:02:36.410,91,99.0,1404.0,12.0,35.0,12.08,83.5,10.0,25.5,23.5
18:02:36.499,91,99.0,1404.0,12.0,35.0,12.08,83.5,10.0,25.5,25.5
18:02:36.589,91,99.0,1404.0,12.0,35.0,12.08,83.5,10.0,25.5,25.5
18:02:36.680,91,103.0,1404.0,12.0,35.0,12.08,83.5,10.0,25.5,25.5
18:02:36.770,91,103.0,1471.0,12.0,35.0,12.08,83.5,10.0,25.5,25.5
18:02:36.859,91,103.0,1471.0,13.0,35.0,12.08,83.5,10.0,25.5,25.5
18:02:36.950,91,103.0,1471.0,13.0,35.0,12.08,83.5,10.0,25.5,25.5
18:02:37.040,91,103.0,1471.0,13.0,35.0,12.52,83.5,10.0,25.5,25.5
18:02:37.130,91,103.0,1471.0,13.0,35.0,12.52,83.5,10.0,25.5,25.5
18:02:37.220,91,103.0,1471.0,13.0,35.0,12.52,83.5,10.0,25.5,25.5
18:02:37.310,91,103.0,1471.0,13.0,35.0,12.52,83.5,10.0,25.9,25.5
18:02:37.400,91,103.0,1471.0,13.0,35.0,12.52,83.5,10.0,25.9,25.9
18:02:37.490,91,103.0,1471.0,13.0,35.0,12.52,83.5,10.0,25.9,25.9
18:02:37.580,91,109.0,1471.0,13.0,35.0,12.52,83.5,10.0,25.9,25.9
18:02:37.670,91,109.0,1549.0,13.0,35.0,12.52,83.5,10.0,25.9,25.9
18:02:37.760,91,109.0,1549.0,13.0,35.0,12.52,83.5,10.0,25.9,25.9
18:02:37.849,91,109.0,1549.0,13.0,36.0,12.52,83.5,10.0,25.9,25.9
18:02:37.940,91,109.0,1549.0,13.0,36.0,13.63,83.5,10.0,25.9,25.9
18:02:38.029,91,109.0,1549.0,13.0,36.0,13.63,83.5,10.0,25.9,25.9
18:02:38.120,91,109.0,1549.0,13.0,36.0,13.63,83.5,10.0,25.9,25.9
18:02:38.210,91,109.0,1549.0,13.0,36.0,13.63,83.5,10.0,25.9,25.9
18:02:38.300,91,109.0,1549.0,13.0,36.0,13.63,83.5,10.0,25.9,25.9
18:02:38.390,91,109.0,1549.0,13.0,36.0,13.63,83.5,10.0,25.9,25.9
18:02:38.480,91,109.0,1549.0,13.0,36.0,13.63,83.5,10.0,25.9,25.9
18:02:38.570,91,109.0,1617.0,13.0,36.0,13.63,83.5,10.0,25.9,25.9
18:02:38.660,91,109.0,1617.0,14.0,36.0,13.63,83.5,10.0,25.9,25.9
18:02:38.808,91,109.0,1617.0,14.0,36.0,13.63,83.5,10.0,25.9,25.9
18:02:38.900,91,109.0,1617.0,14.0,36.0,13.99,83.5,10.0,25.9,25.9
18:02:38.992,91,109.0,1617.0,14.0,36.0,13.99,83.5,10.0,25.9,25.9
18:02:39.079,91,109.0,1617.0,14.0,36.0,13.99,83.5,10.0,25.9,25.9
18:02:39.170,91,109.0,1617.0,14.0,36.0,13.99,83.5,10.0,28.2,25.9
18:02:39.260,91,109.0,1617.0,14.0,36.0,13.99,83.5,10.0,28.2,28.2
18:02:39.438,91,109.0,1617.0,14.0,36.0,13.99,83.5,10.0,28.2,28.2
18:02:39.618,91,109.0,1617.0,14.0,36.0,13.99,83.5,10.0,28.2,28.2
18:02:39.710,91,109.0,1711.0,14.0,36.0,13.99,83.5,10.0,28.2,28.2
18:02:39.800,91,109.0,1711.0,15.0,36.0,13.99,83.5,10.0,28.2,28.2
18:02:39.890,91,109.0,1711.0,15.0,36.0,13.99,83.5,10.0,28.2,28.2
18:02:39.980,91,109.0,1711.0,15.0,36.0,15.38,83.5,10.0,28.2,28.2
18:02:40.070,91,109.0,1711.0,15.0,36.0,15.38,83.5,10.0,28.2,28.2
18:02:40.160,91,109.0,1711.0,15.0,36.0,15.38,83.5,10.0,28.2,28.2
18:02:40.250,91,109.0,1711.0,15.0,36.0,15.38,83.5,10.0,25.1,28.2
18:02:40.341,91,109.0,1711.0,15.0,36.0,15.38,83.5,10.0,25.1,25.1
18:02:40.429,91,109.0,1711.0,15.0,36.0,15.38,83.5,10.0,25.1,25.1
18:02:40.520,91,109.0,1711.0,15.0,36.0,15.38,83.5,10.0,25.1,25.1
18:02:40.610,91,109.0,1744.0,15.0,36.0,15.38,83.5,10.0,25.1,25.1
18:02:40.700,91,109.0,1744.0,15.0,36.0,15.38,83.5,10.0,25.1,25.1
18:02:40.820,91,109.0,1744.0,15.0,36.0,15.38,83.5,10.0,25.1,25.1
18:02:40.910,91,109.0,1744.0,15.0,36.0,15.44,83.5,10.0,25.1,25.1
18:02:41.058,91,109.0,1744.0,15.0,36.0,15.44,83.5,10.0,25.1,25.1
18:02:41.150,91,109.0,1744.0,15.0,36.0,15.44,83.5,10.0,25.1,25.1
18:02:41.240,91,109.0,1744.0,15.0,36.0,15.44,83.5,10.0,25.1,25.1
18:02:41.330,91,109.0,1744.0,15.0,36.0,15.44,83.5,10.0,25.1,25.1
18:02:41.420,91,109.0,1744.0,15.0,36.0,15.44,83.5,10.0,25.1,25.1
18:02:41.540,91,107.0,1744.0,15.0,36.0,15.44,83.5,10.0,25.1,25.1
18:02:41.659,91,107.0,1752.0,15.0,36.0,15.44,83.5,10.0,25.1,25.1
18:02:41.808,91,107.0,1752.0,15.0,36.0,15.44,83.5,10.0,25.1,25.1
18:02:41.900,91,107.0,1752.0,15.0,36.0,15.44,83.5,10.0,25.1,25.1
18:02:41.990,91,107.0,1752.0,15.0,36.0,15.16,83.5,10.0,25.1,25.1
18:02:42.079,91,107.0,1752.0,15.0,36.0,15.16,83.5,10.0,25.1,25.1
18:02:42.170,91,107.0,1752.0,15.0,36.0,15.16,83.5,10.0,25.1,25.1
18:02:42.260,91,107.0,1752.0,15.0,36.0,15.16,83.5,10.0,23.1,25.1
18:02:42.350,91,107.0,1752.0,15.0,36.0,15.16,83.5,10.0,23.1,23.1
18:02:42.440,91,107.0,1752.0,15.0,36.0,15.16,83.5,10.0,23.1,23.1
18:02:42.530,91,106.0,1752.0,15.0,36.0,15.16,83.5,10.0,23.1,23.1
18:02:42.620,91,106.0,1714.0,15.0,36.0,15.16,83.5,10.0,23.1,23.1
18:02:42.710,91,106.0,1714.0,15.0,36.0,15.16,83.5,10.0,23.1,23.1
18:02:42.800,91,106.0,1714.0,15.0,36.0,15.16,83.5,10.0,23.1,23.1
18:02:42.920,91,106.0,1714.0,15.0,36.0,14.47,83.5,10.0,23.1,23.1
18:02:43.070,91,106.0,1714.0,15.0,36.0,14.47,83.5,10.0,23.1,23.1
18:02:43.160,91,106.0,1714.0,15.0,36.0,14.47,83.5,10.0,23.1,23.1
18:02:43.250,91,106.0,1714.0,15.0,36.0,14.47,83.5,10.0,23.5,23.1
18:02:43.340,91,106.0,1714.0,15.0,36.0,14.47,83.5,10.0,23.5,23.1
18:02:43.460,91,106.0,1714.0,15.0,36.0,14.47,83.5,10.0,23.5,23.1
18:02:43.609,91,104.0,1714.0,15.0,36.0,14.47,83.5,10.0,23.5,23.1
18:02:43.700,91,104.0,1667.0,15.0,36.0,14.47,83.5,10.0,23.5,23.1
18:02:43.790,91,104.0,1667.0,15.0,36.0,14.47,83.5,10.0,23.5,23.1
18:02:43.880,91,104.0,1667.0,15.0,36.0,14.47,83.5,10.0,23.5,23.1
18:02:43.970,91,104.0,1667.0,15.0,36.0,13.77,83.5,10.0,23.5,23.1
18:02:44.060,91,104.0,1667.0,15.0,36.0,13.77,83.5,10.0,23.5,23.1
18:02:44.149,91,104.0,1667.0,15.0,36.0,13.77,83.5,10.0,23.5,23.1
18:02:44.240,91,104.0,1667.0,15.0,36.0,13.77,83.5,10.0,24.7,23.1
18:02:44.330,91,104.0,1667.0,15.0,36.0,13.77,83.5,10.0,24.7,24.7
18:02:44.420,91,104.0,1667.0,15.0,36.0,13.77,83.5,10.0,24.7,24.7
18:02:44.540,91,104.0,1667.0,15.0,36.0,13.77,83.5,10.0,24.7,24.7
18:02:44.689,91,104.0,1656.0,15.0,36.0,13.77,83.5,10.0,24.7,24.7
18:02:44.779,91,104.0,1656.0,14.0,36.0,13.77,83.5,10.0,24.7,24.7
18:02:44.870,91,104.0,1656.0,14.0,35.0,13.77,83.5,10.0,24.7,24.7
18:02:44.960,91,104.0,1656.0,14.0,35.0,14.22,83.5,10.0,24.7,24.7
18:02:45.050,91,104.0,1656.0,14.0,35.0,14.22,83.5,10.0,24.7,24.7
18:02:45.140,91,104.0,1656.0,14.0,35.0,14.22,83.5,10.0,24.7,24.7
18:02:45.260,91,104.0,1656.0,14.0,35.0,14.22,83.5,10.0,26.7,24.7
18:02:45.408,91,104.0,1656.0,14.0,35.0,14.22,83.5,10.0,26.7,27.5
18:02:45.500,91,104.0,1656.0,14.0,35.0,14.22,83.5,10.0,26.7,27.5
18:02:45.590,91,109.0,1656.0,14.0,35.0,14.22,83.5,10.0,26.7,27.5
18:02:45.680,91,109.0,1716.0,14.0,35.0,14.22,83.5,10.0,26.7,27.5
18:02:45.770,91,109.0,1716.0,15.0,35.0,14.22,83.5,10.0,26.7,27.5
18:02:45.889,91,109.0,1716.0,15.0,35.0,14.22,83.5,10.0,26.7,27.5
18:02:46.038,91,109.0,1716.0,15.0,35.0,15.72,83.5,10.0,26.7,27.5
18:02:46.130,91,109.0,1716.0,15.0,35.0,15.72,83.5,10.0,26.7,27.5
18:02:46.220,91,109.0,1716.0,15.0,35.0,15.72,83.5,10.0,26.7,27.5
18:02:46.310,91,109.0,1716.0,15.0,35.0,15.72,83.5,10.0,27.5,27.5
18:02:46.400,91,109.0,1716.0,15.0,35.0,15.72,83.5,10.0,27.5,29.8
18:02:46.490,91,109.0,1716.0,15.0,35.0,15.72,83.5,10.0,27.5,29.8
18:02:46.668,91,112.0,1716.0,15.0,35.0,15.72,83.5,10.0,27.5,29.8
18:02:46.790,91,112.0,1808.0,15.0,35.0,15.72,83.5,10.0,27.5,29.8
18:02:46.938,91,112.0,1808.0,16.0,35.0,15.72,83.5,10.0,27.5,29.8
18:02:47.030,91,112.0,1808.0,16.0,37.0,15.72,83.5,10.0,27.5,29.8
18:02:47.120,91,112.0,1808.0,16.0,37.0,18.08,83.5,10.0,27.5,29.8
18:02:47.211,91,112.0,1808.0,16.0,37.0,18.08,83.5,10.0,27.5,29.8
18:02:47.300,91,112.0,1808.0,16.0,37.0,18.08,83.5,10.0,27.5,29.8
18:02:47.390,91,112.0,1808.0,16.0,37.0,18.08,83.5,10.0,17.6,29.8
18:02:47.480,91,112.0,1808.0,16.0,37.0,18.08,83.5,10.0,17.6,14.5
18:02:47.570,91,112.0,1808.0,16.0,37.0,18.08,83.5,10.0,17.6,14.5
18:02:47.660,91,113.0,1808.0,16.0,37.0,18.08,83.5,10.0,17.6,14.5
18:02:47.809,91,113.0,1572.0,16.0,37.0,18.08,83.5,10.0,17.6,14.5
18:02:47.929,91,113.0,1572.0,17.0,37.0,18.08,83.5,10.0,17.6,14.5
18:02:48.020,91,113.0,1572.0,17.0,37.0,18.08,83.5,10.0,17.6,14.5
18:02:48.110,91,113.0,1572.0,17.0,37.0,9.83,83.5,10.0,17.6,14.5
18:02:48.200,91,113.0,1572.0,17.0,37.0,9.83,83.5,10.0,17.6,14.5
18:02:48.290,91,113.0,1572.0,17.0,37.0,9.83,83.5,10.0,17.6,14.5
