Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%]
08:01:14.301,90,114.0,2053.0,122.0,23.0,19.86,83.5,18.0,14.1,14.5
08:01:14.391,90,114.0,2053.0,122.0,23.0,19.86,83.5,18.0,14.1,14.5
08:01:14.482,90,114.0,2053.0,122.0,23.0,19.86,83.5,18.0,14.1,14.5
08:01:14.542,90,114.0,2053.0,122.0,23.0,19.86,83.5,18.0,14.1,14.5
08:01:14.603,90,114.0,2053.0,122.0,23.0,19.86,83.5,18.0,14.1,14.5
08:01:14.691,90,113.0,2053.0,122.0,23.0,19.86,83.5,18.0,14.1,14.5
08:01:14.781,90,113.0,2049.0,122.0,23.0,19.86,83.5,18.0,14.1,14.5
08:01:14.871,90,113.0,2049.0,121.0,23.0,19.86,83.5,18.0,14.1,14.5
08:01:14.962,90,113.0,2049.0,121.0,23.0,19.86,83.5,18.0,14.1,14.5
08:01:15.051,90,113.0,2049.0,121.0,23.0,19.58,83.5,18.0,14.1,14.5
08:01:15.141,90,113.0,2049.0,121.0,23.0,19.58,83.5,18.0,14.1,14.5
08:01:15.202,90,113.0,2049.0,121.0,23.0,19.58,83.5,18.0,14.1,14.5
08:01:15.291,90,113.0,2049.0,121.0,23.0,19.58,83.5,18.0,14.1,14.5
08:01:15.353,90,113.0,2049.0,121.0,23.0,19.58,83.5,18.0,14.1,14.5
08:01:15.442,90,113.0,2049.0,121.0,23.0,19.58,83.5,18.0,14.1,14.5
08:01:15.502,90,111.0,2049.0,121.0,23.0,19.58,83.5,18.0,14.1,14.5
08:01:15.591,90,111.0,2041.0,121.0,23.0,19.58,83.5,18.0,14.1,14.5
08:01:15.682,90,111.0,2041.0,121.0,23.0,19.58,83.5,18.0,14.1,14.5
08:01:15.742,90,111.0,2041.0,121.0,23.0,19.58,83.5,18.0,14.1,14.5
08:01:15.802,90,111.0,2041.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:15.891,90,111.0,2041.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:15.981,90,111.0,2041.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:16.071,90,111.0,2041.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:16.162,90,111.0,2041.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:16.251,90,111.0,2041.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:16.341,90,108.0,2041.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:16.402,90,108.0,2029.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:16.491,90,108.0,2029.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:16.552,90,108.0,2029.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:16.642,90,108.0,2029.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:16.702,90,108.0,2029.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:16.791,90,108.0,2029.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:16.882,90,108.0,2029.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:16.971,90,108.0,2029.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:17.061,90,108.0,2029.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:17.151,90,109.0,2029.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:17.241,90,109.0,2028.0,121.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:17.302,90,109.0,2028.0,120.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:17.391,90,109.0,2028.0,120.0,23.0,19.13,83.5,18.0,14.1,14.5
08:01:17.452,90,109.0,2028.0,120.0,23.0,19.49,83.5,18.0,14.1,14.5
08:01:17.541,90,109.0,2028.0,120.0,23.0,19.49,83.5,18.0,14.1,14.5
08:01:17.602,90,109.0,2028.0,120.0,23.0,19.49,83.5,18.0,14.1,14.5
08:01:17.691,90,109.0,2028.0,120.0,23.0,19.49,83.5,18.0,14.1,14.5
08:01:17.752,90,109.0,2028.0,120.0,23.0,19.49,83.5,18.0,14.1,14.5
08:01:17.842,90,109.0,2028.0,120.0,23.0,19.49,83.5,18.0,14.1,14.5
08:01:17.932,90,113.0,2028.0,120.0,23.0,19.49,83.5,18.0,14.1,14.5
08:01:18.021,90,113.0,2024.0,120.0,23.0,19.49,83.5,18.0,14.1,14.5
08:01:18.111,90,113.0,2024.0,120.0,23.0,19.49,83.5,18.0,14.1,14.5
08:01:18.201,90,113.0,2024.0,120.0,23.0,19.49,83.5,18.0,14.1,14.5
08:01:18.291,90,113.0,2024.0,120.0,23.0,19.99,83.5,18.0,14.1,14.5
08:01:18.381,90,113.0,2024.0,120.0,23.0,19.99,83.5,18.0,14.1,14.5
08:01:18.442,90,113.0,2024.0,120.0,23.0,19.99,83.5,18.0,14.1,14.5
08:01:18.531,90,113.0,2024.0,120.0,23.0,19.99,83.5,18.0,14.1,14.5
08:01:18.622,90,113.0,2024.0,120.0,23.0,19.99,83.5,18.0,14.1,14.5
08:01:18.711,90,113.0,2024.0,120.0,23.0,19.99,83.5,18.0,14.1,14.5
08:01:18.802,90,118.0,2024.0,120.0,23.0,19.99,83.5,18.0,14.1,14.5
08:01:18.891,90,118.0,2022.0,120.0,23.0,19.99,83.5,18.0,14.1,14.5
08:01:18.981,90,118.0,2022.0,120.0,23.0,19.99,83.5,18.0,14.1,14.5
08:01:19.071,90,118.0,2022.0,120.0,24.0,19.99,83.5,18.0,14.1,14.5
08:01:19.161,90,118.0,2022.0,120.0,24.0,20.74,83.5,18.0,14.1,14.5
08:01:19.251,90,118.0,2022.0,120.0,24.0,20.74,83.5,18.0,14.1,14.5
08:01:19.341,90,118.0,2022.0,120.0,24.0,20.74,83.5,18.0,14.1,14.5
08:01:19.431,90,118.0,2022.0,120.0,24.0,20.74,83.5,18.0,14.1,14.5
08:01:19.522,90,118.0,2022.0,120.0,24.0,20.74,83.5,18.0,14.1,14.5
08:01:19.611,90,118.0,2022.0,120.0,24.0,20.74,83.5,18.0,14.1,14.5
08:01:19.701,90,122.0,2022.0,120.0,24.0,20.74,83.5,18.0,14.1,14.5
08:01:19.791,90,122.0,2018.0,120.0,24.0,20.74,83.5,18.0,14.1,14.5
08:01:19.881,90,122.0,2018.0,120.0,24.0,20.74,83.5,18.0,14.1,14.5
08:01:19.972,90,122.0,2018.0,120.0,24.0,20.74,83.5,18.0,14.1,14.5
08:01:20.061,90,122.0,2018.0,120.0,24.0,20.94,83.5,18.0,14.1,14.5
08:01:20.151,90,122.0,2018.0,120.0,24.0,20.94,83.5,18.0,14.1,14.5
08:01:20.242,90,122.0,2018.0,120.0,24.0,20.94,83.5,18.0,14.1,14.5
08:01:20.331,90,122.0,2018.0,120.0,24.0,20.94,83.5,18.0,14.1,14.5
08:01:20.393,90,122.0,2018.0,120.0,24.0,20.94,83.5,18.0,14.1,14.5
08:01:20.482,90,122.0,2018.0,120.0,24.0,20.94,83.5,18.0,14.1,14.5
08:01:20.571,90,125.0,2018.0,120.0,24.0,20.94,83.5,18.0,14.1,14.5
08:01:20.662,90,125.0,2020.0,120.0,24.0,20.94,83.5,18.0,14.1,14.5
08:01:20.751,90,125.0,2020.0,119.0,24.0,20.94,83.5,18.0,14.1,14.5
08:01:20.841,90,125.0,2020.0,119.0,24.0,20.94,83.5,18.0,14.1,14.5
08:01:20.931,90,125.0,2020.0,119.0,24.0,23.52,83.5,18.0,14.1,14.5
08:01:21.021,90,125.0,2020.0,119.0,24.0,23.52,83.5,18.0,14.1,14.5
08:01:21.111,90,125.0,2020.0,119.0,24.0,23.52,83.5,18.0,14.1,14.5
08:01:21.202,90,125.0,2020.0,119.0,24.0,23.52,83.5,18.0,14.1,14.5
08:01:21.291,90,125.0,2020.0,119.0,24.0,23.52,83.5,18.0,14.1,14.5
08:01:21.381,90,125.0,2020.0,119.0,24.0,23.52,83.5,18.0,14.1,14.5
08:01:21.471,90,130.0,2020.0,119.0,24.0,23.52,83.5,18.0,14.1,14.5
08:01:21.561,90,130.0,2019.0,119.0,24.0,23.52,83.5,18.0,14.1,14.5
08:01:21.651,90,130.0,2019.0,120.0,24.0,23.52,83.5,18.0,14.1,14.5
08:01:21.741,90,130.0,2019.0,120.0,25.0,23.52,83.5,18.0,14.1,14.5
08:01:21.831,90,130.0,2019.0,120.0,25.0,26.8,83.5,18.0,14.1,14.5
08:01:21.922,90,130.0,2019.0,120.0,25.0,26.8,83.5,18.0,14.1,14.5
08:01:22.011,90,130.0,2019.0,120.0,25.0,26.8,83.5,18.0,14.1,14.5
08:01:22.101,90,130.0,2019.0,120.0,25.0,26.8,83.5,18.0,14.1,14.5
08:01:22.191,90,130.0,2019.0,120.0,25.0,26.8,83.5,18.0,14.1,14.5
08:01:22.281,90,130.0,2019.0,120.0,25.0,26.8,83.5,18.0,14.1,14.5
08:01:22.371,90,137.0,2019.0,120.0,25.0,26.8,83.5,18.0,14.1,14.5
08:01:22.461,90,137.0,2024.0,120.0,25.0,26.8,83.5,18.0,14.1,14.5
08:01:22.551,90,137.0,2024.0,120.0,25.0,26.8,83.5,18.0,14.1,14.5
08:01:22.642,90,137.0,2024.0,120.0,26.0,26.8,83.5,18.0,14.1,14.5
08:01:22.731,90,137.0,2024.0,120.0,26.0,33.19,83.5,18.0,14.1,14.5
08:01:22.793,90,137.0,2024.0,120.0,26.0,33.19,83.5,18.0,14.1,14.5
08:01:22.882,90,137.0,2024.0,120.0,26.0,33.19,83.5,18.0,14.1,14.5
08:01:22.971,90,137.0,2024.0,120.0,26.0,33.19,83.5,18.0,14.1,14.5
08:01:23.061,90,137.0,2024.0,120.0,26.0,33.19,83.5,18.0,14.1,14.1
08:01:23.151,90,137.0,2024.0,120.0,26.0,33.19,83.5,18.0,14.1,14.1
08:01:23.241,90,179.0,2024.0,120.0,26.0,33.19,83.5,18.0,14.1,14.1
08:01:23.331,90,179.0,2041.0,120.0,26.0,33.19,83.5,18.0,14.1,14.1
08:01:23.421,90,179.0,2041.0,121.0,26.0,33.19,83.5,18.0,14.1,14.1
08:01:23.511,90,179.0,2041.0,121.0,26.0,33.19,83.5,18.0,14.1,14.1
08:01:23.602,90,179.0,2041.0,121.0,26.0,45.74,83.5,18.0,14.1,14.1
08:01:23.691,90,179.0,2041.0,121.0,26.0,45.74,83.5,18.0,14.1,14.1
08:01:23.781,90,179.0,2041.0,121.0,26.0,45.74,83.5,18.0,14.1,14.1
08:01:23.871,90,179.0,2041.0,121.0,26.0,45.74,83.5,18.0,14.1,14.1
08:01:23.961,90,179.0,2041.0,121.0,26.0,45.74,83.5,18.0,14.1,14.5
08:01:24.051,90,179.0,2041.0,121.0,26.0,45.74,83.5,18.0,14.1,14.5
08:01:24.141,90,177.0,2041.0,121.0,26.0,45.74,83.5,18.0,14.1,14.5
08:01:24.231,90,177.0,2059.0,121.0,26.0,45.74,83.5,18.0,14.1,14.5
08:01:24.322,90,177.0,2059.0,122.0,26.0,45.74,83.5,18.0,14.1,14.5
08:01:24.411,90,177.0,2059.0,122.0,27.0,45.74,83.5,18.0,14.1,14.5
08:01:24.501,90,177.0,2059.0,122.0,27.0,35.69,83.5,18.0,14.1,14.5
08:01:24.591,90,177.0,2059.0,122.0,27.0,35.69,83.5,18.0,14.1,14.5
08:01:24.681,90,177.0,2059.0,122.0,27.0,35.69,83.5,18.0,14.1,14.5
08:01:24.742,90,177.0,2059.0,122.0,27.0,35.69,83.5,18.0,14.1,14.5
08:01:24.831,90,177.0,2059.0,122.0,27.0,35.69,83.5,18.0,14.1,14.5
08:01:24.893,90,177.0,2059.0,122.0,27.0,35.69,83.5,18.0,14.1,14.5
08:01:24.981,90,155.0,2059.0,122.0,27.0,35.69,83.5,18.0,14.1,14.5
08:01:25.071,90,155.0,2072.0,122.0,27.0,35.69,83.5,18.0,14.1,14.5
08:01:25.161,90,155.0,2072.0,123.0,27.0,35.69,83.5,18.0,14.1,14.5
08:01:25.251,90,155.0,2072.0,123.0,26.0,35.69,83.5,18.0,14.1,14.5
08:01:25.341,90,155.0,2072.0,123.0,26.0,33.02,83.5,18.0,14.1,14.5
08:01:25.431,90,155.0,2072.0,123.0,26.0,33.02,83.5,18.0,14.1,14.5
08:01:25.522,90,155.0,2072.0,123.0,26.0,33.02,83.5,18.0,14.1,14.5
08:01:25.611,90,155.0,2072.0,123.0,26.0,33.02,83.5,18.0,14.1,14.5
08:01:25.701,90,155.0,2072.0,123.0,26.0,33.02,83.5,18.0,14.1,14.5
08:01:25.791,90,155.0,2072.0,123.0,26.0,33.02,83.5,18.0,14.1,14.5
08:01:25.881,90,149.0,2072.0,123.0,26.0,33.02,83.5,18.0,14.1,14.5
08:01:25.942,90,149.0,2082.0,123.0,26.0,33.02,83.5,18.0,14.1,14.5
08:01:26.031,90,149.0,2082.0,123.0,26.0,33.02,83.5,18.0,14.1,14.5
08:01:26.093,90,149.0,2082.0,123.0,25.0,33.02,83.5,18.0,14.1,14.5
08:01:26.181,90,149.0,2082.0,123.0,25.0,31.3,83.5,18.0,14.1,14.5
08:01:26.271,90,149.0,2082.0,123.0,25.0,31.3,83.5,18.0,14.1,14.5
08:01:26.361,90,149.0,2082.0,123.0,25.0,31.3,83.5,18.0,14.1,14.5
08:01:26.451,90,149.0,2082.0,123.0,25.0,31.3,83.5,18.0,14.1,14.5
08:01:26.541,90,149.0,2082.0,123.0,25.0,31.3,83.5,18.0,14.1,14.5
08:01:26.631,90,149.0,2082.0,123.0,25.0,31.3,83.5,18.0,14.1,14.5
08:01:26.722,90,146.0,2082.0,123.0,25.0,31.3,83.5,18.0,14.1,14.5
08:01:26.811,90,146.0,2088.0,123.0,25.0,31.3,83.5,18.0,14.1,14.5
08:01:26.901,90,146.0,2088.0,124.0,25.0,31.3,83.5,18.0,14.1,14.5
08:01:26.991,90,146.0,2088.0,124.0,25.0,31.3,83.5,18.0,14.1,14.5
08:01:27.081,90,146.0,2088.0,124.0,25.0,30.72,83.5,18.0,14.1,14.5
08:01:27.143,90,146.0,2088.0,124.0,25.0,30.72,83.5,18.0,14.1,14.5
08:01:27.231,90,146.0,2088.0,124.0,25.0,30.72,83.5,18.0,14.1,14.5
08:01:27.293,90,146.0,2088.0,124.0,25.0,30.72,83.5,18.0,14.1,14.5
08:01:27.381,90,146.0,2088.0,124.0,25.0,30.72,83.5,18.0,14.1,14.5
08:01:27.442,90,146.0,2088.0,124.0,25.0,30.72,83.5,18.0,14.1,14.5
08:01:27.531,90,143.0,2088.0,124.0,25.0,30.72,83.5,18.0,14.1,14.5
08:01:27.593,90,143.0,2092.0,124.0,25.0,30.72,83.5,18.0,14.1,14.5
08:01:27.682,90,143.0,2092.0,124.0,25.0,30.72,83.5,18.0,14.1,14.5
08:01:27.772,90,143.0,2092.0,124.0,25.0,30.72,83.5,18.0,14.1,14.5
08:01:27.861,90,143.0,2092.0,124.0,25.0,30.49,83.5,18.0,14.1,14.5
08:01:27.951,90,143.0,2092.0,124.0,25.0,30.49,83.5,18.0,14.1,14.5
08:01:28.041,90,143.0,2092.0,124.0,25.0,30.49,83.5,18.0,14.1,14.5
08:01:28.131,90,143.0,2092.0,124.0,25.0,30.49,83.5,18.0,14.1,14.5
08:01:28.221,90,143.0,2092.0,124.0,25.0,30.49,83.5,18.0,14.1,14.5
08:01:28.311,90,143.0,2092.0,124.0,25.0,30.49,83.5,18.0,14.1,14.5
08:01:28.402,90,143.0,2092.0,124.0,25.0,30.49,83.5,18.0,14.1,14.5
08:01:28.491,90,143.0,2087.0,124.0,25.0,30.49,83.5,18.0,14.1,14.5
08:01:28.581,90,143.0,2087.0,124.0,25.0,30.49,83.5,18.0,14.1,14.5
08:01:28.643,90,143.0,2087.0,124.0,25.0,30.49,83.5,18.0,14.1,14.5
08:01:28.731,90,143.0,2087.0,124.0,25.0,26.24,83.5,18.0,14.1,14.5
08:01:28.793,90,143.0,2087.0,124.0,25.0,26.24,83.5,18.0,14.1,14.5
08:01:28.882,90,143.0,2087.0,124.0,25.0,26.24,83.5,18.0,14.1,14.5
08:01:28.971,90,143.0,2087.0,124.0,25.0,26.24,83.5,18.0,14.1,14.5
08:01:29.061,90,143.0,2087.0,124.0,25.0,26.24,83.5,18.0,14.1,14.5
08:01:29.151,90,143.0,2087.0,124.0,25.0,26.24,83.5,18.0,14.1,14.5
08:01:29.241,90,121.0,2087.0,124.0,25.0,26.24,83.5,18.0,14.1,14.5
08:01:29.331,90,121.0,2086.0,124.0,25.0,26.24,83.5,18.0,14.1,14.5
08:01:29.421,90,121.0,2086.0,124.0,25.0,26.24,83.5,18.0,14.1,14.5
08:01:29.511,90,121.0,2086.0,124.0,24.0,26.24,83.5,18.0,14.1,14.5
08:01:29.603,90,121.0,2086.0,124.0,24.0,23.38,83.5,18.0,14.1,14.5
08:01:29.721,90,121.0,2086.0,124.0,24.0,23.38,83.5,18.0,14.1,14.5
08:01:29.812,90,121.0,2086.0,124.0,24.0,23.38,83.5,18.0,14.1,14.5
08:01:29.901,90,121.0,2086.0,124.0,24.0,23.38,83.5,18.0,14.1,14.5
08:01:29.991,90,121.0,2086.0,124.0,24.0,23.38,83.5,18.0,14.1,14.5
08:01:30.082,90,121.0,2086.0,124.0,24.0,23.38,83.5,18.0,14.1,14.5
08:01:30.171,90,115.0,2086.0,124.0,24.0,23.38,83.5,18.0,14.1,14.5
08:01:30.261,90,115.0,2075.0,124.0,24.0,23.38,83.5,18.0,14.1,14.5
08:01:30.351,90,115.0,2075.0,123.0,24.0,23.38,83.5,18.0,14.1,14.5
08:01:30.441,90,115.0,2075.0,123.0,23.0,23.38,83.5,18.0,14.1,14.5
08:01:30.531,90,115.0,2075.0,123.0,23.0,20.24,83.5,18.0,14.1,14.5
08:01:30.593,90,115.0,2075.0,123.0,23.0,20.24,83.5,18.0,14.1,14.5
08:01:30.681,90,115.0,2075.0,123.0,23.0,20.24,83.5,18.0,14.1,14.5
08:01:30.742,90,115.0,2075.0,123.0,23.0,20.24,83.5,18.0,14.1,14.5
08:01:30.832,90,115.0,2075.0,123.0,23.0,20.24,83.5,18.0,14.1,14.5
08:01:30.893,90,115.0,2075.0,123.0,23.0,20.24,83.5,18.0,14.1,14.5
08:01:30.981,90,112.0,2075.0,123.0,23.0,20.24,83.5,18.0,14.1,14.5
08:01:31.042,90,112.0,2060.0,123.0,23.0,20.24,83.5,18.0,14.1,14.5
08:01:31.131,90,112.0,2060.0,122.0,23.0,20.24,83.5,18.0,14.1,14.5
08:01:31.193,90,112.0,2060.0,122.0,23.0,20.24,83.5,18.0,14.1,14.5
08:01:31.282,90,112.0,2060.0,122.0,23.0,21.19,83.5,18.0,14.1,14.5
08:01:31.371,90,112.0,2060.0,122.0,23.0,21.19,83.5,18.0,14.1,14.5
08:01:31.461,90,112.0,2060.0,122.0,23.0,21.19,83.5,18.0,14.1,14.5
08:01:31.551,90,112.0,2060.0,122.0,23.0,21.19,83.5,18.0,14.1,14.5
08:01:31.641,90,112.0,2060.0,122.0,23.0,21.19,83.5,18.0,14.1,14.5
08:01:31.731,90,112.0,2060.0,122.0,23.0,21.19,83.5,18.0,14.1,14.5
08:01:31.793,90,121.0,2060.0,122.0,23.0,21.19,83.5,18.0,14.1,14.5
08:01:31.881,90,121.0,2037.0,122.0,23.0,21.19,83.5,18.0,14.1,14.5
08:01:31.942,90,121.0,2037.0,121.0,23.0,21.19,83.5,18.0,14.1,14.5
08:01:32.031,90,121.0,2037.0,121.0,23.0,21.19,83.5,18.0,14.1,14.5
08:01:32.121,90,121.0,2037.0,121.0,23.0,39.13,83.5,18.0,14.1,14.5
08:01:32.212,90,121.0,2037.0,121.0,23.0,39.13,83.5,18.0,14.1,14.5
08:01:32.301,90,121.0,2037.0,121.0,23.0,39.13,83.5,18.0,14.1,14.5
08:01:32.391,90,121.0,2037.0,121.0,23.0,39.13,83.5,18.0,14.1,14.5
08:01:32.482,90,121.0,2037.0,121.0,23.0,39.13,83.5,18.0,14.1,14.5
08:01:32.571,90,121.0,2037.0,121.0,23.0,39.13,83.5,18.0,14.1,14.5
08:01:32.632,90,125.0,2037.0,121.0,23.0,39.13,83.5,18.0,14.1,14.5
08:01:32.722,90,125.0,2014.0,121.0,23.0,39.13,83.5,18.0,14.1,14.5
08:01:32.811,90,125.0,2014.0,119.0,23.0,39.13,83.5,18.0,14.1,14.5
08:01:32.901,90,125.0,2014.0,119.0,26.0,39.13,83.5,18.0,14.1,14.5
08:01:32.991,90,125.0,2014.0,119.0,26.0,38.66,83.5,18.0,14.1,14.5
08:01:33.081,90,125.0,2014.0,119.0,26.0,38.66,83.5,18.0,14.1,14.5
08:01:33.142,90,125.0,2014.0,119.0,26.0,38.66,83.5,18.0,14.1,14.5
08:01:33.231,90,125.0,2014.0,119.0,26.0,38.66,83.5,18.0,14.1,14.5
08:01:33.321,90,125.0,2014.0,119.0,26.0,38.66,83.5,18.0,14.1,28.2
08:01:33.411,90,125.0,2014.0,119.0,26.0,38.66,83.5,18.0,14.1,28.2
08:01:33.501,90,124.0,2014.0,119.0,26.0,38.66,83.5,18.0,14.1,28.2
08:01:33.591,90,124.0,1978.0,119.0,26.0,38.66,83.5,18.0,14.1,28.2
08:01:33.682,90,124.0,1978.0,117.0,26.0,38.66,83.5,18.0,14.1,28.2
08:01:33.742,90,124.0,1978.0,117.0,26.0,38.66,83.5,18.0,14.1,28.2
08:01:33.831,90,124.0,1978.0,117.0,26.0,30.16,83.5,18.0,14.1,28.2
08:01:33.922,90,124.0,1978.0,117.0,26.0,30.16,83.5,18.0,14.1,28.2
08:01:34.011,90,124.0,1978.0,117.0,26.0,30.16,83.5,18.0,14.1,28.2
08:01:34.101,90,124.0,1978.0,117.0,26.0,30.16,83.5,18.0,53.3,28.2
08:01:34.191,90,124.0,1978.0,117.0,26.0,30.16,83.5,18.0,53.3,53.7
08:01:34.281,90,124.0,1978.0,117.0,26.0,30.16,83.5,18.0,53.3,53.7
08:01:34.342,90,176.0,1978.0,117.0,26.0,30.16,83.5,18.0,53.3,53.7
08:01:34.431,90,176.0,2000.0,117.0,26.0,30.16,83.5,18.0,53.3,53.7
08:01:34.521,90,176.0,2000.0,118.0,26.0,30.16,83.5,18.0,53.3,53.7
08:01:34.582,90,176.0,2000.0,118.0,26.0,30.16,83.5,18.0,53.3,53.7
08:01:34.643,90,176.0,2000.0,118.0,26.0,61.38,83.5,18.0,53.3,53.7
08:01:34.731,90,176.0,2000.0,118.0,26.0,61.38,83.5,18.0,53.3,53.7
08:01:34.793,90,176.0,2000.0,118.0,26.0,61.38,83.5,18.0,53.3,53.7
08:01:34.882,90,176.0,2000.0,118.0,26.0,61.38,83.5,18.0,51.0,53.7
08:01:34.943,90,176.0,2000.0,118.0,26.0,61.38,83.5,18.0,51.0,51.4
08:01:35.031,90,176.0,2000.0,118.0,26.0,61.38,83.5,18.0,51.0,51.4
08:01:35.122,90,203.0,2000.0,118.0,26.0,61.38,83.5,18.0,51.0,51.4
08:01:35.211,90,203.0,2027.0,118.0,26.0,61.38,83.5,18.0,51.0,51.4
08:01:35.301,90,203.0,2027.0,120.0,26.0,61.38,83.5,18.0,51.0,51.4
08:01:35.391,90,203.0,2027.0,120.0,28.0,61.38,83.5,18.0,51.0,51.4
08:01:35.481,90,203.0,2027.0,120.0,28.0,59.99,83.5,18.0,51.0,51.4
08:01:35.542,90,203.0,2027.0,120.0,28.0,59.99,83.5,18.0,51.0,51.4
08:01:35.631,90,203.0,2027.0,120.0,28.0,59.99,83.5,18.0,51.0,51.4
08:01:35.693,90,203.0,2027.0,120.0,28.0,59.99,83.5,18.0,47.8,51.4
08:01:35.781,90,203.0,2027.0,120.0,28.0,59.99,83.5,18.0,47.8,48.2
08:01:35.843,90,203.0,2027.0,120.0,28.0,59.99,83.5,18.0,47.8,48.2
08:01:35.932,90,188.0,2027.0,120.0,28.0,59.99,83.5,18.0,47.8,48.2
08:01:35.993,90,188.0,2046.0,120.0,28.0,59.99,83.5,18.0,47.8,48.2
08:01:36.082,90,188.0,2046.0,121.0,28.0,59.99,83.5,18.0,47.8,48.2
08:01:36.143,90,188.0,2046.0,121.0,26.0,59.99,83.5,18.0,47.8,48.2
08:01:36.231,90,188.0,2046.0,121.0,26.0,32.8,83.5,18.0,47.8,48.2
08:01:36.322,90,188.0,2046.0,121.0,26.0,32.8,83.5,18.0,47.8,48.2
08:01:36.411,90,188.0,2046.0,121.0,26.0,32.8,83.5,18.0,47.8,48.2
08:01:36.501,90,188.0,2046.0,121.0,26.0,32.8,83.5,18.0,42.0,48.2
08:01:36.591,90,188.0,2046.0,121.0,26.0,32.8,83.5,18.0,42.0,42.0
08:01:36.681,90,188.0,2046.0,121.0,26.0,32.8,83.5,18.0,42.0,42.0
08:01:36.743,90,148.0,2046.0,121.0,26.0,32.8,83.5,18.0,42.0,42.0
08:01:36.831,90,148.0,2052.0,121.0,26.0,32.8,83.5,18.0,42.0,42.0
08:01:36.893,90,148.0,2052.0,122.0,26.0,32.8,83.5,18.0,42.0,42.0
08:01:36.981,90,148.0,2052.0,122.0,24.0,32.8,83.5,18.0,42.0,42.0
08:01:37.042,90,148.0,2052.0,122.0,24.0,26.05,83.5,18.0,42.0,42.0
08:01:37.131,90,148.0,2052.0,122.0,24.0,26.05,83.5,18.0,42.0,42.0
08:01:37.193,90,148.0,2052.0,122.0,24.0,26.05,83.5,18.0,42.0,42.0
08:01:37.282,90,148.0,2052.0,122.0,24.0,26.05,83.5,18.0,14.1,42.0
08:01:37.342,90,148.0,2052.0,122.0,24.0,26.05,83.5,18.0,14.1,14.5
08:01:37.431,90,148.0,2052.0,122.0,24.0,26.05,83.5,18.0,14.1,14.5
08:01:37.522,90,118.0,2052.0,122.0,24.0,26.05,83.5,18.0,14.1,14.5
08:01:37.611,90,118.0,2047.0,122.0,24.0,26.05,83.5,18.0,14.1,14.5
08:01:37.701,90,118.0,2047.0,121.0,24.0,26.05,83.5,18.0,14.1,14.5
08:01:37.791,90,118.0,2047.0,121.0,22.0,26.05,83.5,18.0,14.1,14.5
08:01:37.881,90,118.0,2047.0,121.0,22.0,21.52,83.5,18.0,14.1,14.5
08:01:37.942,90,118.0,2047.0,121.0,22.0,21.52,83.5,18.0,14.1,14.5
08:01:38.031,90,118.0,2047.0,121.0,22.0,21.52,83.5,18.0,14.1,14.5
08:01:38.093,90,118.0,2047.0,121.0,22.0,21.52,83.5,18.0,14.1,14.5
08:01:38.181,90,118.0,2047.0,121.0,22.0,21.52,83.5,18.0,14.1,14.5
08:01:38.242,90,118.0,2047.0,121.0,22.0,21.52,83.5,18.0,14.1,14.5
08:01:38.331,90,116.0,2047.0,121.0,22.0,21.52,83.5,18.0,14.1,14.5
08:01:38.393,90,116.0,2042.0,121.0,22.0,21.52,83.5,18.0,14.1,14.5
08:01:38.482,90,116.0,2042.0,121.0,22.0,21.52,83.5,18.0,14.1,14.5
08:01:38.542,90,116.0,2042.0,121.0,22.0,21.52,83.5,18.0,14.1,14.5
08:01:38.631,90,116.0,2042.0,121.0,22.0,20.3,83.5,18.0,14.1,14.5
08:01:38.722,90,116.0,2042.0,121.0,22.0,20.3,83.5,18.0,14.1,14.5
08:01:38.811,90,116.0,2042.0,121.0,22.0,20.3,83.5,18.0,14.1,14.5
08:01:38.901,90,116.0,2042.0,121.0,22.0,20.3,83.5,18.0,14.1,14.5
08:01:38.991,90,116.0,2042.0,121.0,22.0,20.3,83.5,18.0,14.1,14.5
